Sl. No.,Client Name,Order type,Start Date,End Date,Order Id,Delivery Id,Product Name,Sub Product Name,Location Name,Internal Key,Invoice No
399,MaxLife Insurance Company Ltd.,Delivery,2017-12-04,2017-12-04,1711144,866,Learning Material / Handout & Folders,SUN  SAND  and SYNCHRONY,Goa,866#144
400,USL Diageo,Delivery,2017-12-02,2017-12-02,3010138,818,Learning Material / Handout & Folders,Business Communication,Bangalore,818#138
401,Edelweiss Financial Services Ltd.,Delivery,2017-12-02,2017-12-02,0811140,840,Workshop Full Day,Psychology of Peak Perfomance,Andamans,840#140
402,Fortis Healthcare Limited,Delivery,2017-11-30,2017-12-01,2011145,871,Workshop Full Day,Reaching Your Peak,Mohali,871#145
403,FIL Research India Private Limited,Delivery,2017-11-30,2017-11-30,160244,872,Executive Coaching (90 Mins) in Person,Session 13,Gurgaon,872#44
404,HSBC Global Financial Centre,Delivery,2017-11-30,2017-11-30,1509116,784,Expresso Session outside NCR,Creative Problem Solving,Chennai,784#116
405,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-30,2017-11-30,2009124,732,Workshop Full Day,Impact And Influence,Chennai,732#124
406,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-30,2017-11-30,2009124,733,Charisma Effect,Impact And Influence,Chennai,733#124
407,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-30,2017-11-30,1010132,841,Coaching Call 45 minutes,Impact And Influence,On call,841#132
408,Edelweiss Financial Services Ltd.,Delivery,2017-11-15,2017-11-30,0811139,823,Network Maps,Task,Delhi NCR,823#139
409,Edelweiss Financial Services Ltd.,Delivery,2017-11-15,2017-11-30,0811139,824,Problem I solve through networking,Task,Delhi NCR,824#139
410,Delhivery,Delivery,2017-11-28,2017-11-29,0809112,847,Workshop Full Day,Vital leader,Gurgaon,847#112
411,Delhivery,Delivery,2017-11-28,2017-11-29,0809112,848,Leading the Way,Book,Gurgaon,848#112
412,Delhivery,Delivery,2017-11-28,2017-11-29,0809112,849,Certificate,Vital leader,Gurgaon,849#112
413,Delhivery,Delivery,2017-11-28,2017-11-29,0809112,850,Learning Material / Handout & Folders,Vital leader,Gurgaon,850#112
414,Delhivery,Delivery,2017-11-28,2017-11-29,0809112,851,Progress IT ,Vital leader,Gurgaon,851#112
415,Delhivery,Delivery,2017-11-28,2017-11-29,0809112,880,Do It Now- How to engage talent ,Cards,Gurgaon,880#112
416,Delhivery,Delivery,2017-11-28,2017-11-29,0809112,882,In Person Coaching Session (90 minutes),Vital leader,Gurgaon,882#112
417,Sopra India Pvt. Ltd.,Delivery,2017-11-28,2017-11-29,0910130,760,Coaching Call 45 minutes,Leading your team,Office,760#130
418,MaxLife Insurance Company Ltd.,Delivery,2017-11-29,2017-11-29,1711143,862,Workshop Full Day,JUICE,Gurgaon,862#143
419,MaxLife Insurance Company Ltd.,Delivery,2017-11-29,2017-11-29,1711143,863,Learning Material / Handout & Folders,JUICE,Gurgaon,863#143
420,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-28,2017-11-29,2811149,892,Workshop Full Day,Impact And Influence,Chennai,892#149
421,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-28,2017-11-29,2811149,893,Learning Material / Handout & Folders,Impact And Influence,Chennai,893#149
422,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-28,2017-11-29,2811149,894,Charisma Effect,Impact And Influence,Chennai,894#149
423,HSBC Global Financial Centre,Delivery,2017-11-27,2017-11-27,1509116,783,Expresso Session outside NCR,Creative Problem Solving,Hyderabad,783#116
424,Fortis Healthcare Limited,Delivery,2017-11-24,2017-11-25,2011145,870,Workshop Full Day,Reaching Your Peak,Gurgaon,870#145
425,FIL Research India Private Limited,Delivery,2017-11-24,2017-11-24,250570,511,Group Coaching Session (3 hrs) in person,Decision Making,Gurgaon,511#70
426,FIL Research India Private Limited,Delivery,2017-11-24,2017-11-24,250570,512,Group Coaching Session (3 hrs) in person,Decision Making,Gurgaon,512#70
427,Edelweiss Financial Services Ltd.,Delivery,2017-11-23,2017-11-23,0811139,834,Workshop Full Day,Networking Skills,Delhi NCR,834#139
428,Edelweiss Financial Services Ltd.,Delivery,2017-11-23,2017-11-23,0811139,837,Workshop Full Day,Networking Skills,Bangalore,837#139
429,Nestle India Limited,Delivery,2017-11-21,2017-11-22,050128,785,Workshop Full Day,Communication skills for Success,Chennai,785#28
430,Nestle India Limited,Delivery,2017-11-21,2017-11-22,050128,786,Learning Material / Handout & Folders,Communication skills for Success,Chennai,786#28
431,Nestle India Limited,Delivery,2017-11-21,2017-11-22,050128,787,Brick Effective Communication,Communication skills for Success,Chennai,787#28
432,HSBC Global Financial Centre,Delivery,2017-11-20,2017-11-22,1509116,782,Expresso Session within NCR,Creative Problem Solving,Gurgaon,782#116
433,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-20,2017-11-22,2009122,722,Group Coaching Call (60 Min),Leading the Way,Call,722#122
434,Nestle India Limited,Delivery,2017-11-22,2017-11-22,1010131,766,Workshop Full Day,Communicating with Impact,Gurgaon,766#131
435,Nestle India Limited,Delivery,2017-11-22,2017-11-22,1010131,767,Learning Material / Handout & Folders,Communicating with Impact,Gurgaon,767#131
436,Edelweiss Financial Services Ltd.,Delivery,2017-11-22,2017-11-22,0811139,831,Workshop Full Day,Networking Skills,Mumbai,831#139
437,FIL Research India Private Limited,Delivery,2017-11-21,2017-11-22,2811147,887,Workshop Full Day,Building Your Team,Gurgaon,887#147
438,Edelweiss Financial Services Ltd.,Delivery,2017-11-21,2017-11-21,0811139,828,Workshop Full Day,Networking Skills,Mumbai,828#139
439,EY,Delivery,2017-11-21,2017-11-21,1611142,852,Workshop Full Day,JUICE,Gugaon,852#142
440,EY,Delivery,2017-11-21,2017-11-21,1611142,853,Learning Material / Handout & Folders,JUICE,Gugaon,853#142
441,EY,Delivery,2017-11-21,2017-11-21,1611142,854,Do It Now- Team Impact,Cards,Gurgaon,854#142
442,EY,Delivery,2017-11-21,2017-11-21,1611142,855,Certificate,JUICE,Gurgaon,855#142
443,EY,Delivery,2017-11-21,2017-11-21,1611142,856,Trust Contract,JUICE,Gurgaon,856#142
444,Expedia Inc ,Delivery,2017-11-20,2017-11-20,2310133,790,Workshop  Half Day Within Delhi NCR,Harassment ,Gurgaon,790#133
445,Edelweiss Financial Services Ltd.,Delivery,2017-11-20,2017-11-20,0811139,825,Workshop Full Day,Networking Skills,Mumbai,825#139
446,Max Healthcare Institute Limited,Delivery,2017-11-18,2017-11-18,0911141,844,Workshop  Half Day Outside Delhi NCR,JUICE,Dehradun,844#141
447,Max Healthcare Institute Limited,Delivery,2017-11-18,2017-11-18,0911141,845,Learning Material / Handout & Folders,JUICE,Dehradun,845#141
448,Max Healthcare Institute Limited,Delivery,2017-11-18,2017-11-18,0911141,846,Trust Contract,JUICE,Dehradun,846#141
449,USL Diageo,Delivery,2017-11-16,2017-11-17,080898,617,Workshop Full Day,Business Communication,Mumbai,617#98
450,USL Diageo,Delivery,2017-11-16,2017-11-17,080898,618,Brick Effective Communication,Book,Mumbai,618#98
451,USL Diageo,Delivery,2017-11-16,2017-11-17,080898,619,Certificate,Business Communication,Mumbai,619#98
452,USL Diageo,Delivery,2017-11-16,2017-11-17,080898,620,Progress IT ,Business Communication,Mumbai,620#98
453,USL Diageo,Delivery,2017-11-16,2017-11-17,080898,621,Learning Material / Handout & Folders,Business Communication,Mumbai,621#98
454,Nestle India Limited,Delivery,2017-11-16,2017-11-17,050128,779,Workshop Full Day,Communication skills for Success,Kolkata,779#28
455,Nestle India Limited,Delivery,2017-11-16,2017-11-17,050128,780,Brick Effective Communication,Communication skills for Success,Kolkata,780#28
456,Nestle India Limited,Delivery,2017-11-16,2017-11-17,050128,781,Learning Material / Handout & Folders,Communication skills for Success,Kolkata,781#28
457,Genpact India Private Limited,Delivery,2017-11-16,2017-11-17,050778,869,Fruit Call (60 min),Leading the Way,Gurgaon,869#78
458,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-16,2017-11-17,1010132,771,Workshop Full Day,Impact And Influence,Chennai,771#132
459,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-16,2017-11-17,1010132,775,Charisma Effect,Impact And Influence,Chennai,775#132
460,Genpact India Private Limited,Delivery,2017-11-17,2017-11-17,2811150,895,Workshop  Half Day Within Delhi NCR,Diversity,Gurgaon,895#150
461,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-15,2017-11-15,2009122,815,Coaching Call 45 minutes,Impact And Influence,Call,815#122
462,Edelweiss Financial Services Ltd.,Delivery,2017-11-15,2017-11-15,0811139,822,Workshop Full Day,Networking Skills,Delhi NCR,822#139
463,USL Diageo,Delivery,2017-11-13,2017-11-14,2408103,607,Workshop Full Day,Presenting With Impact,Gurgaon,607#103
464,USL Diageo,Delivery,2017-11-13,2017-11-14,2408103,608,Stage Management,Presenting With Impact,Gurgaon,608#103
465,USL Diageo,Delivery,2017-11-13,2017-11-14,2408103,609,Learning Material / Handout & Folders,Presenting With Impact,Gurgaon,609#103
466,USL Diageo,Delivery,2017-11-13,2017-11-14,2408103,610,Perfect Presentation,Book,Gurgaon,610#103
467,USL Diageo,Delivery,2017-11-13,2017-11-14,2408103,611,Do It Now-  How to Present,Cards,Gurgaon,611#103
468,USL Diageo,Delivery,2017-11-13,2017-11-14,2408103,633,Certificate,Presenting With Impact,Gurgaon,633#103
469,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-13,2017-11-14,2009124,731,Coaching Call 45 minutes,Leading the Way,Call,731#124
470,Steria (India) Ltd,Delivery,2017-11-13,2017-11-14,2811148,890,Workshop Full Day,Campus to Corporate,Chennai,890#148
471,Steria (India) Ltd,Delivery,2017-11-13,2017-11-14,2811148,891,Learning Material / Handout & Folders,Campus to Corporate,ChennaI,891#148
472,FIL Research India Private Limited,Delivery,2017-11-10,2017-11-10,250570,509,Group Coaching Session (3 hrs) in person,Decision Making,Gurgaon,509#70
473,FIL Research India Private Limited,Delivery,2017-11-10,2017-11-10,250570,510,Group Coaching Session (3 hrs) in person,Decision Making,Gurgaon,510#70
474,Penguin Random House India Pvt Ltd,Delivery,2017-11-09,2017-11-09,250568,328,Executive Coaching (90 Mins) in Person,Session 6,Delhi NCR,328#68
475,Steria (India) Ltd,Delivery,2017-11-08,2017-11-09,2811148,888,Workshop Full Day,Campus to Corporate,Noida,888#148
476,Steria (India) Ltd,Delivery,2017-11-08,2017-11-09,2811148,889,Learning Material / Handout & Folders,Campus to Corporate,Noida,889#148
477,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-07,2017-11-07,2009122,812,Coaching Call 45 minutes,Impact And Influence,Call,812#122
478,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-06,2017-11-06,2009122,721,Coaching Call 45 minutes,Impact And Influence,Call,721#122
479,Sopra India Pvt. Ltd.,Delivery,2017-11-03,2017-11-04,0910130,758,Workshop Full Day,Leading your team,Pune,758#130
480,Sopra India Pvt. Ltd.,Delivery,2017-11-03,2017-11-04,0910130,761,Progress IT ,Leading your team,Pune,761#130
481,Sopra India Pvt. Ltd.,Delivery,2017-11-03,2017-11-04,0910130,762,Learning Material / Handout & Folders,Leading your team,Pune,762#130
482,Sopra India Pvt. Ltd.,Delivery,2017-11-03,2017-11-04,0910130,763,Leading your Team,Book,Pune,763#130
483,Sopra India Pvt. Ltd.,Delivery,2017-11-03,2017-11-04,0910130,764,Leading your Team,Cards,Gurgaon,764#130
484,Sopra India Pvt. Ltd.,Delivery,2017-11-03,2017-11-04,0910130,765,Certificate,Leading your team,Pune,765#130
485,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-02,2017-11-03,2009124,728,Workshop Full Day,Leading the Way,Chennai,728#124
486,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-02,2017-11-03,2009124,729,Leading your Team,Leading the Way,Chennai,729#124
487,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-02,2017-11-03,2009124,730,Do It Now- How to engage talent ,Leading the Way,Chennai,730#124
488,Adobe,Delivery,2017-11-02,2017-11-03,2610136,807,Workshop Full Day,Presenting with Presence,Noida,807#136
489,Adobe,Delivery,2017-11-02,2017-11-03,2610136,808,Learning Material / Handout & Folders,Presenting with Presence,Noida,808#136
490,Adobe,Delivery,2017-11-02,2017-11-03,2610136,809,Do It Now-  How to Present,Cards,Noida,809#136
491,Adobe,Delivery,2017-11-02,2017-11-03,2610136,810,Perfect Presentation,Book,Noida,810#136
492,Adobe,Delivery,2017-11-02,2017-11-03,2610136,811,Stage Management,Presenting with Presence,Noida,811#136
493,Edelweiss Financial Services Ltd.,Delivery,2017-11-01,2017-11-02,2410134,792,PI Profile Debrief Call,Personal Impact,Delhi NCR,792#134
494,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-27,2017-11-01,1010132,770,Coaching Call 45 minutes,Leading the Way,At home,770#132
495,Sopra India Pvt. Ltd.,Delivery,2017-10-30,2017-10-31,0910130,759,Coaching Call 45 minutes,Leading your team,Office,759#130
496,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-30,2017-10-31,1010132,777,Coaching Call 45 minutes,Impact And Influence,At home,777#132
497,Edelweiss Financial Services Ltd.,Delivery,2017-10-17,2017-10-31,2410134,791,Personal Impact Profile,Personal Impact,Delhi NCR,791#134
498,Edelweiss Financial Services Ltd.,Delivery,2017-10-28,2017-10-28,2410134,800,Charisma Effect,Book,Mumbai,800#134
499,Delhivery,Delivery,2017-10-26,2017-10-27,0809112,789,In Person Coaching Session (90 minutes),Vital leader,Gurgaon,789#112
500,GlaxoSmithKline,Delivery,2017-10-27,2017-10-27,2709125,744,Do It Now- Personal Impact,Cards,Gurgaon,744#125
501,GlaxoSmithKline,Delivery,2017-10-27,2017-10-27,2709125,746,Workshop Full Day,Personal Impact,Gurgaon,746#125
502,GlaxoSmithKline,Delivery,2017-10-27,2017-10-27,2709125,747,Progress IT ,Personal Impact,Gurgaon,747#125
503,Delhivery,Delivery,2017-10-25,2017-10-26,0809112,788,In Person Coaching Session (90 minutes),Vital leader,Gurgaon,788#112
504,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-25,2017-10-26,2009122,717,Workshop Full Day,Impact And Influence,Bangalore,717#122
505,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-25,2017-10-26,2009122,718,Charisma Effect,Impact And Influence,Bangalore,718#122
506,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-25,2017-10-26,2009122,719,Learning Material / Handout & Folders,Impact And Influence,Bangalore,719#122
507,PayPal India Pvt. Ltd.,Delivery,2017-10-25,2017-10-25,2410135,801,Workshop  Half Day Outside Delhi NCR,Personal Impact,Chennai,801#135
508,PayPal India Pvt. Ltd.,Delivery,2017-10-25,2017-10-25,2410135,802,Learning Material / Handout & Folders,Personal Impact,Chennai,802#135
509,FIL Research India Private Limited,Delivery,2017-10-24,2017-10-24,250570,505,Group Coaching Session (3 hrs) in person,Decision Making,Gurgaon,505#70
510,FIL Research India Private Limited,Delivery,2017-10-24,2017-10-24,250570,506,Group Coaching Session (3 hrs) in person,Decision Making,Gurgaon,506#70
511,Penguin Random House India Pvt Ltd,Delivery,2017-10-20,2017-10-20,250568,330,Executive Coaching (90 Mins) in Person,Session 8,Delhi NCR,330#68
512,Genpact India Private Limited,Delivery,2017-10-16,2017-10-17,050778,443,Fruit Call (60 min),Leading the Way,Home,443#78
513,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-16,2017-10-17,2009121,710,Workshop Full Day,Magnetic Client visit,Pune,710#121
514,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-16,2017-10-17,2009121,711,Brick Connecting with Clients,Magnetic Client visit,Pune,711#121
515,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-16,2017-10-17,2009121,712,Learning Material / Handout & Folders,Magnetic Client visit,Pune,712#121
516,GlaxoSmithKline,Delivery,2017-10-13,2017-10-17,2709125,743,Charisma Effect,Book,Gurgaon,743#125
517,Delhivery,Delivery,2017-10-16,2017-10-16,0809112,768,In Person Coaching Session (90 minutes),Vital leader,Gurgaon,768#112
518,Delhivery,Delivery,2017-10-16,2017-10-16,0809112,778,In Person Coaching Session (90 minutes),Vital leader,Gurgaon,778#112
519,USL Diageo,Delivery,2017-10-12,2017-10-13,2408103,602,Workshop Full Day,Presenting With Impact,Bangalore,602#103
520,USL Diageo,Delivery,2017-10-12,2017-10-13,2408103,603,Stage Management,Presenting With Impact,Bangalore,603#103
521,USL Diageo,Delivery,2017-10-12,2017-10-13,2408103,604,Learning Material / Handout & Folders,Presenting With Impact,Bangalore,604#103
522,USL Diageo,Delivery,2017-10-12,2017-10-13,2408103,605,Perfect Presentation,Book,Bangalore,605#103
523,USL Diageo,Delivery,2017-10-12,2017-10-13,2408103,606,Do It Now-  How to Present,Cards,Bangalore,606#103
524,USL Diageo,Delivery,2017-10-12,2017-10-13,2408103,634,Certificate,Presenting With Impact,Bangalore,634#103
525,GlaxoSmithKline,Delivery,2017-10-13,2017-10-13,2709125,739,Coaching Call 45 minutes,Personal Impact,Office,739#125
526,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-12,2017-10-13,1010132,769,Workshop Full Day,Leading the Way,Chennai,769#132
527,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-12,2017-10-13,1010132,773,Do It Now- How to engage talent ,Leading your team,Chennai,773#132
528,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-12,2017-10-13,1010132,774,Leading your Team,Leading your team,Chennai,774#132
529,USL Diageo,Delivery,2017-10-11,2017-10-12,080898,612,Workshop Full Day,Business Communication,Gurgaon,612#98
530,USL Diageo,Delivery,2017-10-11,2017-10-12,080898,613,Brick Effective Communication,Book,Gurgaon,613#98
531,USL Diageo,Delivery,2017-10-11,2017-10-12,080898,614,Certificate,Business Communication,Gurgaon,614#98
532,USL Diageo,Delivery,2017-10-11,2017-10-12,080898,615,Learning Material / Handout & Folders,Business Communication,Gurgaon,615#98
533,USL Diageo,Delivery,2017-10-11,2017-10-12,080898,616,Progress IT ,Business Communication,Gurgaon,616#98
534,GlaxoSmithKline,Delivery,2017-10-12,2017-10-12,0610129,755,Workshop  Half Day Outside Delhi NCR,JUICE,Haridwar,755#129
535,GlaxoSmithKline,Delivery,2017-10-12,2017-10-12,0610129,756,Learning Material / Handout & Folders,JUICE,Haridwar,756#129
536,GlaxoSmithKline,Delivery,2017-10-12,2017-10-12,0610129,757,Certificate,JUICE,Haridwar,757#129
537,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-10,2017-10-11,0109105,638,Workshop Full Day,Impact And Influence,Chennai,638#105
538,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-10,2017-10-11,0109105,639,Learning Material / Handout & Folders,Impact And Influence,Chennai,639#105
539,Delhivery,Delivery,2017-10-11,2017-10-11,0809112,727,In Person Coaching Session (90 minutes),Vital leader,Gurgaon,727#112
540,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-10,2017-10-11,2009121,707,Workshop Full Day,Magnetic Client visit,Chennai,707#121
541,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-10,2017-10-11,2009121,708,Brick Connecting with Clients,Magnetic Client visit,Chennai,708#121
542,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-10,2017-10-11,2009121,709,Learning Material / Handout & Folders,Magnetic Client visit,Chennai,709#121
543,Delhivery,Delivery,2017-10-10,2017-10-10,0809112,726,Shadowing the Leader,Full Day Session,Gurgaon,726#112
544,GlaxoSmithKline,Delivery,2017-10-10,2017-10-10,2709125,735,Orientation Session On Call (2 Hour),Personal Impact,Office,735#125
545,Stryker Global Technology Center Private Limited,Delivery,2017-10-09,2017-10-10,2709126,736,Workshop Full Day,Presenting with Presence,Gurgaon,736#126
546,Stryker Global Technology Center Private Limited,Delivery,2017-10-09,2017-10-10,2709126,737,Do It Now-  How to Present,Presenting with Presence,Gurgaon,737#126
547,Stryker Global Technology Center Private Limited,Delivery,2017-10-09,2017-10-10,2709126,738,Perfect Presentation,Presenting with Presence,Gurgaon,738#126
548,Stryker Global Technology Center Private Limited,Delivery,2017-10-09,2017-10-10,2709126,740,Pen Drive,Presenting with Presence,Gurgaon,740#126
549,Stryker Global Technology Center Private Limited,Delivery,2017-10-09,2017-10-10,2709126,741,Learning Material / Handout & Folders,Presenting with Presence,Gurgaon,741#126
550,Stryker Global Technology Center Private Limited,Delivery,2017-10-09,2017-10-10,2709126,742,Stage Management,Presenting with Presence,Gurgaon,742#126
551,FIL Research India Private Limited,Delivery,2017-10-09,2017-10-09,250570,501,Group Coaching Session (3 hrs) in person,Decision Making,Gurgaon,501#70
552,FIL Research India Private Limited,Delivery,2017-10-09,2017-10-09,250570,502,Group Coaching Session (3 hrs) in person,Decision Making,Gurgaon,502#70
553,FIL Research India Private Limited,Delivery,2017-10-09,2017-10-09,250570,507,Group Coaching Session (3 hrs) in person,Decision Making,Gurgaon,507#70
554,FIL Research India Private Limited,Delivery,2017-10-09,2017-10-09,250570,508,Group Coaching Session (3 hrs) in person,Decision Making,Gurgaon,508#70
555,Coca Cola India Private Limited,Delivery,2017-10-06,2017-10-06,120782,417,Workshop Full Day,Reaching Your Peak,Bangalore,417#82
556,Coca Cola India Private Limited,Delivery,2017-10-06,2017-10-06,120782,418,Learning Material / Handout & Folders,Reaching Your Peak,Gurgaon,418#82
557,MaxLife Insurance Company Ltd.,Delivery,2017-10-06,2017-10-06,0410127,751,Workshop Full Day,JUICE,Goa,751#127
558,MaxLife Insurance Company Ltd.,Delivery,2017-10-06,2017-10-06,0410127,752,Learning Material / Handout & Folders,JUICE,Goa,752#127
559,MaxLife Insurance Company Ltd.,Delivery,2017-10-06,2017-10-06,0410127,753,Certificate,JUICE,Goa,753#127
560,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-10-04,2017-10-05,2009122,720,Coaching Call 45 minutes,Leading the Way,Call,720#122
561,Genpact India Private Limited,Delivery,2017-09-29,2017-09-29,050778,444,Workshop  Half Day Within Delhi NCR,Impact And Influence,Gurgaon,444#78
562,GlaxoSmithKline,Delivery,2017-09-29,2017-09-29,2709125,750,Personal Impact Profile,Personal Impact,Gurgaon,750#125
563,Penguin Random House India Pvt Ltd,Delivery,2017-09-28,2017-09-28,250568,327,Executive Coaching (90 Mins) in Person,Session 5,Delhi NCR,327#68
564,Edelweiss Financial Services Ltd.,Delivery,2017-09-28,2017-09-28,1509115,689,Workshop Full Day,Networking Skills,Mumbai,689#115
565,Edelweiss Financial Services Ltd.,Delivery,2017-09-28,2017-09-28,1509115,690,Network Maps,Networking Skills,Mumbai,690#115
566,Edelweiss Financial Services Ltd.,Delivery,2017-09-28,2017-09-28,1509115,691,Problem I solve through networking,Task,Mumbai,691#115
567,Rio Tinto India Pvt Ltd,Delivery,2017-09-27,2017-09-28,1909117,687,Workshop Full Day,Reaching Your Peak,Gurgaon,687#117
568,Rio Tinto India Pvt Ltd,Delivery,2017-09-27,2017-09-28,1909117,692,Learning Material / Handout & Folders,Reaching Your Peak,Gurgaon,692#117
569,Rio Tinto India Pvt Ltd,Delivery,2017-09-27,2017-09-28,1909117,693,Certificate,Reaching Your Peak,Gurgaon,693#117
570,Rio Tinto India Pvt Ltd,Delivery,2017-09-27,2017-09-28,1909117,694,Progress IT ,Reaching Your Peak,Gurgaon,694#117
571,Rio Tinto India Pvt Ltd,Delivery,2017-09-27,2017-09-28,1909117,695,Group Coaching Session (60 Min) in person,Reaching Your Peak,Gurgaon,695#117
572,Edelweiss Financial Services Ltd.,Delivery,2017-09-28,2017-09-28,1909119,697,Workshop  Half Day Outside Delhi NCR,Emerging Leaders Journey - Commitment & Drive,Mumbai,697#119
573,Nestle India Limited,Delivery,2017-09-26,2017-09-27,050128,654,Workshop Full Day,Communication skills for Success,Moga,654#28
574,Nestle India Limited,Delivery,2017-09-26,2017-09-27,050128,655,Brick Effective Communication,Communication skills for Success,Moga,655#28
575,Edelweiss Financial Services Ltd.,Delivery,2017-09-27,2017-09-27,1509115,681,Workshop Full Day,Networking Skills,Mumbai,681#115
576,Edelweiss Financial Services Ltd.,Delivery,2017-09-27,2017-09-27,1509115,682,Problem I solve through networking,Task,Mumbai,682#115
577,Edelweiss Financial Services Ltd.,Delivery,2017-09-27,2017-09-27,1509115,683,Network Maps,Task,Mumbai,683#115
578,Nestle India Limited,Delivery,2017-09-26,2017-09-27,2009123,723,Brick Effective Communication,Effective Communication,Moga,723#123
579,Nestle India Limited,Delivery,2017-09-26,2017-09-27,2009123,724,Workshop Full Day,Effective Communication,Moga,724#123
580,Nestle India Limited,Delivery,2017-09-26,2017-09-27,2009123,725,Learning Material / Handout & Folders,Effective Communication,Moga,725#123
581,GlaxoSmithKline,Delivery,2017-09-27,2017-09-27,2709125,745,Learning Material / Handout & Folders,Personal Impact,Gurgaon,745#125
582,FIL Research India Private Limited,Delivery,2017-09-26,2017-09-26,250570,498,Group Coaching Session (3 hrs) in person,Executive Presence,Gurgaon,498#70
583,FIL Research India Private Limited,Delivery,2017-09-26,2017-09-26,250570,499,Group Coaching Session (3 hrs) in person,Executive Presence,Gurgaon,499#70
584,Genpact India Private Limited,Delivery,2017-09-22,2017-09-22,090130,167,Implementation Day,Personal Impact,Hyderabad,167#30
585,Maynardleigh Associates,Delivery,2017-09-20,2017-09-21,2308101,566,Workshop Full Day,Personal Impact,Mumbai,566#101
586,USL Diageo,Delivery,2017-09-20,2017-09-21,2408103,597,Workshop Full Day,Presenting With Impact,Bangalore,597#103
587,USL Diageo,Delivery,2017-09-20,2017-09-21,2408103,598,Stage Management,Presenting With Impact,Bangalore,598#103
588,USL Diageo,Delivery,2017-09-20,2017-09-21,2408103,599,Learning Material / Handout & Folders,Presenting With Impact,Bangalore,599#103
589,USL Diageo,Delivery,2017-09-20,2017-09-21,2408103,600,Perfect Presentation,Presenting With Impact,Bangalore,600#103
590,USL Diageo,Delivery,2017-09-20,2017-09-21,2408103,601,Do It Now-  How to Present,Cards,Bangalore,601#103
591,Nestle India Limited,Delivery,2017-09-20,2017-09-21,050128,651,Workshop Full Day,Communication skills for Success,Delhi,651#28
592,Nestle India Limited,Delivery,2017-09-20,2017-09-21,050128,652,Brick Effective Communication,Communication skills for Success,Delhi,652#28
593,Nestle India Limited,Delivery,2017-09-20,2017-09-21,050128,653,Learning Material / Handout & Folders,Communication skills for Success,Delhi,653#28
594,USL Diageo,Delivery,2017-09-20,2017-09-21,2408103,635,Certificate,Presenting With Impact,Bangalore,635#103
595,Delhivery,Delivery,2017-09-21,2017-09-21,0809112,704,In Person Coaching Session (90 minutes),Vital leader,Gurgaon,704#112
596,MACQUARIE GLOBAL SERVICES PRIVATE LIMITED ,Delivery,2017-09-20,2017-09-21,1909118,688,Workshop Full Day,Impact And Influence,Gurgaon,688#118
597,MACQUARIE GLOBAL SERVICES PRIVATE LIMITED ,Delivery,2017-09-20,2017-09-21,1909118,698,Learning Material / Handout & Folders,Impact And Influence,Gurgaon,698#118
598,MACQUARIE GLOBAL SERVICES PRIVATE LIMITED ,Delivery,2017-09-20,2017-09-21,1909118,699,Do It Now- Personal Impact,Impact And Influence,Gurgaon,699#118
599,MACQUARIE GLOBAL SERVICES PRIVATE LIMITED ,Delivery,2017-09-20,2017-09-21,1909118,700,Charisma Effect,Impact And Influence,Gurgaon,700#118
600,Edelweiss Financial Services Ltd.,Delivery,2017-09-21,2017-09-21,1909119,696,Workshop Full Day,Emerging Leaders Journey - Commitment & Drive,Mumbai,696#119
601,Edelweiss Financial Services Ltd.,Delivery,2017-09-21,2017-09-21,1909119,702,Progress IT ,Emerging Leaders Journey - Commitment & Drive,Mumbai,702#119
